customer_id,risk_level,spending_behavior,income_stability,credit_dependency_level,financial_stress_level,persona_label,confidence_score,key_signals
CUST000230,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 5 payments', 'Recent salary delay']"
CUST000231,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000232,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST000233,Low,High Lifestyle Spender,Stable,High,Low,High Lifestyle Spender,0.9,['High credit utilization']
CUST000234,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000235,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 6 payments', 'Recent salary delay']"
CUST000236,Low,Stable Spender,Unstable,Low,High,Moderate User,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST000237,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000238,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000239,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 2 payments', 'Recent salary delay']"
CUST000240,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000241,High,High Lifestyle Spender,Unstable,Moderate,High,High Lifestyle Spender,0.9,"['High risk score detected', 'Missed 3 payments', 'Recent salary delay']"
CUST000242,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Missed 1 payments', 'Recent salary delay']"
CUST000243,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress']"
CUST000244,Low,High Lifestyle Spender,Stable,Moderate,Low,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST000245,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 3 payments']"
CUST000246,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000247,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST000248,Moderate,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST000249,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000250,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000251,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST000252,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST000253,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000254,Low,High Lifestyle Spender,Stable,Moderate,Low,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST000255,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000256,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST000257,Moderate,High Lifestyle Spender,Unstable,Moderate,High,High Lifestyle Spender,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST000258,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 5 payments', 'Recent salary delay']"
CUST000259,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000260,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000261,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000262,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST000263,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments']"
CUST000264,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST000265,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000266,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['High debt-to-income stress']
CUST000267,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 2 payments']
CUST000268,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Recent salary delay']"
CUST000269,Low,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['Missed 1 payments']
CUST000270,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 1 payments', 'Recent salary delay']"
CUST000271,Low,Erratic Spending,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000272,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 3 payments', 'Recent salary delay']"
CUST000273,Moderate,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,['Recent salary delay']
CUST000274,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['High debt-to-income stress']
CUST000275,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 2 payments']
CUST000276,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000277,Low,High Lifestyle Spender,Unstable,Low,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST000278,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000279,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000280,High,Erratic Spending,Unstable,Moderate,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'Erratic spending behavior', 'Recent salary delay']"
CUST000281,High,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,"['High risk score detected', 'Missed 2 payments']"
CUST000282,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST000283,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST000284,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000285,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST000286,Low,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['Missed 1 payments']
CUST000287,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000288,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST000289,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST000290,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000291,Low,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High debt-to-income stress', 'Recent salary delay']"
CUST000292,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST000293,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000294,Low,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST000295,Low,High Lifestyle Spender,Stable,Low,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST000296,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST000297,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 5 payments', 'Recent salary delay']"
CUST000298,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 4 payments']"
CUST000299,Moderate,Stable Spender,Stable,High,High,Moderate User,0.9,"['High credit utilization', 'High debt-to-income stress']"
CUST000300,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 3 payments', 'Recent salary delay']"
CUST000301,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST000302,Moderate,Stable Spender,Stable,High,High,Moderate User,0.9,"['High credit utilization', 'Missed 1 payments']"
CUST000303,Low,High Lifestyle Spender,Stable,Low,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST000304,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST000305,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000306,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST000307,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST000308,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST000309,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments']"
CUST000310,Low,Erratic Spending,Unstable,Moderate,Moderate,Moderate User,0.9,['Recent salary delay']
CUST000311,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000312,High,Erratic Spending,Stable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 4 payments']"
CUST000313,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000314,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Recent salary delay']"
CUST000315,Low,Stable Spender,Unstable,Moderate,Moderate,Moderate User,0.9,['Recent salary delay']
CUST000316,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST000317,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000318,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000319,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000320,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 4 payments']"
CUST000321,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000322,Low,High Lifestyle Spender,Stable,Low,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST000323,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000324,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High debt-to-income stress', 'Missed 1 payments']"
CUST000325,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 4 payments', 'Recent salary delay']"
CUST000326,Low,High Lifestyle Spender,Stable,Low,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST000327,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST000328,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High debt-to-income stress', 'Missed 3 payments']"
CUST000329,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000330,Low,Stable Spender,Unstable,High,Moderate,Moderate User,0.9,"['High credit utilization', 'Recent salary delay']"
CUST000331,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000332,Low,Stable Spender,Unstable,Low,Moderate,Moderate User,0.9,['Recent salary delay']
CUST000333,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 2 payments']
CUST000334,Moderate,Erratic Spending,Stable,Moderate,High,Impulse Spender Under Stress,0.9,"['High debt-to-income stress', 'Missed 3 payments']"
CUST000335,High,Erratic Spending,Unstable,Moderate,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 3 payments']"
CUST000336,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000337,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000338,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST000339,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000340,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000341,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 3 payments']"
CUST000342,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000343,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST000344,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST000345,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000346,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000347,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST000348,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000349,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000350,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST000351,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST000352,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 2 payments']
CUST000353,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST000354,Low,Stable Spender,Unstable,Low,Moderate,Moderate User,0.9,['Recent salary delay']
